payment_ratio_3month,total_usage,total_usage_per_limit,delinquency_score,payment_ratio,payment_ratio_6month,utilization_3month,overlimit_percentage,total_3mo_usage_per_limit,remaining_bill,default_flag,credit_score
9.16,0.0,0.0,0.0,0.0,24.9,1.07,5.84712,0.0192,5608275.0,1,328.4801754549595
100.0,7106424.0,0.888,0.0,-100.0,100.0,1.38,16.941175,1.44,0.0,0,270.35595500757603
72.7,515911.0,0.172,0.0,-91.8,104.0,0.38,0.0,0.232,1040791.0,0,325.26046092078275
33.2,0.0,0.0,0.0,0.0,106.0,0.657,2.5751333333333335,0.379,0.0,0,324.1724233647841
99.9,6905723.0,0.0863,0.0,-100.0,103.0,0.245,0.0,0.0564,0.0,0,332.43108778754635
100.0,9601.0,0.0024,0.0,-101.0,100.0,0.67,0.0,0.227,0.0,0,329.3058583856066
13.9,0.0,0.0,0.0,0.0,17.4,1.15,19.89612857142857,0.0519,8388574.0,1,318.64434065128756
15.8,188000.0,0.0188,0.0,-12.1,16.5,1.06,8.12177,0.117,8240750.0,0,322.44087917227205
7.98,0.0,0.0,0.0,0.0,10.2,1.06,4.615283333333333,0.0574,6203174.0,1,327.5994775556495
29.1,7537.0,0.00251,0.0,-21.6,3.74,0.762,0.0,0.143,2017226.0,0,330.2422902787201
50.0,4054991.0,0.0405,0.0,0.0,80.9,0.0354,0.0,0.0401,0.0,0,333.99313211566107
25.0,0.0,0.0,0.0,-100.0,0.0,0.412,0.0,0.0825,0.0,0,333.0855613872566
15.4,0.0,0.0,0.0,-20.4,14.9,1.12,6.661285,0.127,21581630.0,1,314.2119923032788
22.6,2939290.0,0.098,0.0,-12.4,34.1,0.994,0.0,0.025,29232060.0,0,313.3996706074406
49.3,871100.0,0.0436,0.0,-12.9,0.0,1.01,0.0,0.249,16746890.0,0,316.58874133728324
0.0,48198.0,0.00689,0.0,0.0,0.0,0.0149,0.0,0.000283,99572.0,1,335.4547998249224
40.0,0.0,0.0,0.0,0.0,87.6,0.989,6.811159999999999,0.25,4922276.0,0,322.24464541975874
62.5,0.0,0.0,0.0,-99.9,76.6,0.163,0.0,0.0229,300000.0,0,334.73455860416806
100.0,1628050.0,0.543,0.0,-99.7,100.0,0.587,0.0,0.344,1613188.0,0,314.651506797913
37.6,161999.0,0.0231,0.0,0.0,93.8,1.07,0.0,0.04,6352416.0,0,330.07050964682475
93.2,672897.0,0.0109,0.0,-27.6,593.0,0.552,0.0,0.0409,24795688.0,0,319.0599344709066
100.0,267990.0,0.0298,0.0,-100.0,100.0,0.108,0.0,0.0662,0.0,0,333.2320057966359
50.0,0.0,0.0,0.0,0.0,99.0,0.351,0.0,0.0639,1871265.0,0,332.89266939139276
8.02,100000.0,0.00333,0.0,0.0,8.86,1.08,20.766299999999998,0.164,36596144.0,0,295.9631478212449
75.5,182380.0,0.0608,0.0,-100.0,33.3,0.0948,0.0,0.0361,315367.0,0,333.0819074719841
19.2,1016000.0,0.254,0.0,-22.6,100.0,0.954,9.104275000000001,0.142,4433698.0,0,319.5251310135015
29.8,151028.0,0.0302,0.0,0.0,50.6,0.586,0.0,0.0,3418498.0,0,332.9087934827538
9.73,0.0,0.0,0.0,0.0,6.7,0.527,0.0,0.0,6205083.0,0,331.48674169441443
3.28,0.0,0.0,0.0,0.0,11.5,0.166,0.0,0.0,3608372.0,0,333.2540077669238
50.0,0.0,0.0,0.0,-100.0,100.0,0.00655,0.0,0.00667,0.0,0,335.447871909867
5.81,352763.0,0.0706,0.0,-13.3,0.0,0.109,0.0,0.0144,710604.0,0,333.39466850340807
103.0,4100700.0,0.82,0.0,-102.0,100.0,0.348,1.80488,0.7,5117576.0,0,296.23389067775884
52.8,12989.0,0.0026,0.0,-100.0,52.6,0.684,0.0,0.154,0.0,0,331.19806144847644
54.0,11544.0,0.00385,0.0,0.0,42.8,1.01,0.0,0.037,2871822.0,0,332.7378816971987
79.7,4782000.0,0.956,0.0,-174.0,23.2,0.563,0.0,0.45,4761294.0,0,301.27673741985404
33.3,0.0,0.0,0.0,0.0,72.3,1.08,11.5407,0.324,9842996.0,0,314.4651465148063
18.2,16122.0,0.0023,0.0,0.0,58.8,0.606,0.0,0.0768,4184858.0,0,330.8220955863275
12.2,25735.0,0.00858,0.0,-10.2,11.3,0.876,0.0,0.0417,3000000.0,0,332.3173010227993
12.0,0.0,0.0,0.0,-7.18,36.7,0.912,2.7473,0.0382,7219783.0,0,328.4278241376666
10.8,0.0,0.0,0.0,-9.31,10.5,1.03,0.0,0.004,4630015.0,0,332.4230180272234
75.0,671000.0,0.0168,0.0,-55.8,100.0,0.0933,0.0,0.0489,5676177.0,0,330.25382295764365
81.8,1033000.0,0.115,0.0,-100.0,99.9,0.529,0.0,0.227,2312132.0,0,325.59414618150635
34.5,0.0,0.0,0.0,-35.2,19.2,0.727,0.0,0.104,8258083.0,0,327.15296239844685
25.0,0.0,0.0,0.0,0.0,79.2,0.00281,0.0,0.0,0.0,0,335.8716657485043
100.0,0.0,0.0,0.0,-100.0,100.0,0.305,0.0,0.0306,576054.0,0,334.39686526073996
25.0,196.0,2.18e-05,0.0,0.0,100.0,0.0109,0.0,0.000102,21671.0,1,335.9089560410262
100.0,411100.0,0.137,0.0,-100.0,100.0,0.639,0.0,0.461,0.0,0,320.26493454010705
13.3,500000.0,0.125,0.0,-49.9,464.0,1.11,21.730375,0.119,4847886.0,0,316.9112854212602
55.1,0.0,0.0,0.0,-100.0,33.3,0.159,0.0,0.237,176048.0,0,328.7822586102884
49.2,505300.0,0.0297,0.0,0.0,82.8,0.0595,0.0,0.0172,0.0,0,334.8378901910189
74.7,438465.0,0.0365,0.0,-100.0,66.7,0.0627,0.0,0.0393,0.0,0,333.7595380563302
49.9,0.0,0.0,0.0,-100.0,66.7,0.509,0.0,0.232,964590.0,0,328.4763251053953
25.2,0.0,0.0,0.0,0.0,66.7,0.0236,0.0,0.0,0.0,0,335.8385105061868
47.7,0.0,0.0,0.0,-10.0,61.2,0.364,0.0,0.116,1808623.0,0,331.3644644105045
48.1,2490000.0,0.311,0.0,-64.9,34.7,0.277,0.0,0.153,4008025.0,0,322.67898927112583
98.8,324000.0,0.0648,0.0,-100.0,98.4,0.833,0.0,0.656,0.0,0,316.24796097300646
25.0,600.0,8.57e-05,0.0,0.0,33.3,0.00501,0.0,0.0,0.0,1,335.7482817017728
100.0,2339000.0,0.292,0.0,-100.0,100.0,0.479,0.0,0.185,0.0,0,324.93513967663915
125.0,854000.0,0.171,0.0,-103.0,66.8,0.84,0.0,0.528,0.0,0,317.66531582959846
10.2,0.0,0.0,0.0,-21.3,17.5,0.818,0.0,0.0304,3433159.0,0,332.484871660782
20.2,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.018,4739082.0,0,331.96172409012905
100.0,571187.0,0.19,0.0,-100.0,70.0,0.466,0.0,0.194,959624.0,0,325.9078199795767
31.6,0.0,0.0,0.0,-108.0,6.49,1.42,58.47405,0.333,9559449.0,0,290.4200022544289
39.8,15000.0,0.005,0.0,-9.94,24.9,0.428,0.0,0.145,1586862.0,0,330.5206399043686
50.0,0.0,0.0,0.0,0.0,100.0,1.2,25.933833333333332,0.242,3753113.0,0,313.7157847304896
100.0,2672249.0,0.891,0.0,-100.0,100.0,0.918,18.293033333333334,0.377,3144573.0,0,296.8942767715702
43.1,0.0,0.0,0.0,-22.5,230.0,0.797,0.0,0.152,3534591.0,0,329.6136097122695
75.0,6912000.0,0.691,0.0,0.0,39.8,0.209,0.0,0.192,0.0,0,317.2502393671029
34.8,0.0,0.0,0.0,0.0,33.3,1.13,24.342725,0.369,4960143.0,0,310.00766108007446
17.5,0.0,0.0,0.0,0.0,11.6,0.999,6.913533333333333,0.0612,3209031.0,0,328.37064954047673
13.3,0.0,0.0,0.0,-11.7,14.2,0.884,0.0,0.112,2884290.0,0,330.6186115360371
27.5,197559.0,0.018,0.0,-114.0,22.7,0.491,0.0,0.227,10358972.0,0,321.7650700184526
83.5,668200.0,0.223,0.0,0.0,33.0,0.937,0.0,0.158,2973343.0,0,325.10840698990773
13.5,138860.0,0.0214,0.0,-11.2,14.2,0.4,0.0,0.0323,2751059.0,0,332.50517652659556
15.3,410900.0,0.0587,0.0,0.0,43.9,1.07,14.558057142857143,0.207,7798427.0,1,316.3744475761695
100.0,0.0,0.0,0.0,-100.0,100.0,0.281,0.0,0.1,4499001.0,0,329.8269776082646
88.8,0.0,0.0,0.0,-100.0,66.7,0.308,0.0,0.105,0.0,0,332.6402432469881
9.71,0.0,0.0,0.0,-9.98,19.7,0.992,0.0,0.00418,2753329.0,0,333.7085002990223
68.3,26889735.0,0.538,0.0,0.0,77.7,0.279,0.0,0.159,0.0,0,321.18768860788396
10.7,0.0,0.0,0.0,0.0,18.6,1.13,14.927666666666667,0.197,6742152.0,0,318.23450174754987
46.2,0.0,0.0,0.0,0.0,12.2,0.365,0.0,0.00164,841354.0,1,335.0801172349494
14.5,0.0,0.0,0.0,0.0,41.0,0.829,5.662917391304348,0.0,68916666.0,1,286.370126306312
27.5,2841390.0,0.437,0.0,-12.4,0.0,0.149,0.0,0.12,3750299.0,0,321.42005899993404
13.1,1594153.0,0.0797,0.0,-22.2,13.9,0.969,2.3348899999999997,0.133,21000000.0,0,315.07361302862523
33.3,0.0,0.0,0.0,-100.0,99.1,0.026,0.0,0.0459,141412.0,0,334.26503564129354
25.0,0.0,0.0,0.0,0.0,6.0,1.04,9.453048648648648,0.0455,32000000.0,1,308.0653181097581
32.3,8995.0,0.0018,0.0,0.0,18.6,0.469,0.0,0.0889,1912508.0,0,331.92577262977443
43.3,45500.0,0.00506,0.0,0.0,27.9,1.04,8.874977777777778,0.206,8532957.0,0,319.73358444062717
45.7,783900.0,0.261,0.0,-23.8,83.0,0.967,0.0,0.176,2140688.0,0,324.50945290915223
55.8,0.0,0.0,0.0,0.0,100.0,0.00561,0.0,0.0014,126618.0,0,335.80256655485863
29.9,2400000.0,0.343,0.0,-26.8,16.5,0.997,14.031357142857143,0.316,6160689.0,0,309.1448445928631
5.51,334250.0,0.0167,0.0,0.0,16.5,0.237,0.0,0.0154,5023548.0,0,331.5659953056521
158.0,270600.0,0.0677,0.0,-100.0,100.0,0.0942,0.0,0.0675,0.0,0,332.4716660899974
22.7,1000000.0,0.2,0.0,-14.4,11.8,1.01,22.95474,0.323,6072100.0,0,307.3012332927022
88.5,717185.0,0.143,0.0,-104.0,100.0,0.326,0.0,0.13,0.0,0,329.2922364550813
11.6,0.0,0.0,0.0,-19.4,13.9,0.545,0.0,0.0,4869048.0,0,332.35143126307383
175.0,200000.0,0.0667,0.0,0.0,71.8,0.273,0.0,0.0,972826.0,0,333.9198758853864
100.0,629210.0,0.126,0.0,-120.0,100.0,0.284,0.0,0.409,0.0,0,321.8543310463199
75.0,0.0,0.0,0.0,-114.0,50.0,0.401,0.0,0.177,3062860.0,0,328.4940665331589
30.0,0.0,0.0,0.0,-15.2,9.11,0.999,4.69062,0.0827,5210060.0,0,327.4854621644709
20.2,0.0,0.0,0.0,-29.1,50.0,0.234,0.0,0.127,1129226.0,0,331.4333551169171
75.0,0.0,0.0,0.0,-100.0,0.0,1.11,0.0,0.51,701713.0,0,320.7889752296387
27.8,102267.0,0.0205,1.0,-36.5,0.0,0.103,0.0,0.0116,626315.0,0,264.41829752833087
20.1,1000000.0,0.2,0.0,0.0,13.3,0.803,9.68582,0.162,5283265.0,1,318.97557952202493
38.3,0.0,0.0,0.0,0.0,48.4,0.934,13.6156,0.384,3411713.0,0,316.0492114541193
34.2,400000.0,0.133,0.0,-19.6,21.9,1.08,15.766166666666667,0.244,3349295.0,0,316.21641490376066
108.0,2366760.0,0.394,0.0,-100.0,100.0,0.219,0.0,0.299,0.0,0,319.8329435249789
100.0,402150.0,0.0804,0.0,-100.0,133.0,1.07,13.479,0.839,5802265.0,0,300.31258331218464
4.66,0.0,0.0,0.0,0.0,64.5,1.01,0.0,0.00418,2836445.0,0,333.80056094651434
7.91,23742.0,0.00198,0.0,0.0,0.0,0.246,0.0,0.12,6165236.0,1,328.1394660256873
310.0,412000.0,0.137,0.0,-10.8,54.7,1.07,17.39816666666667,0.86,3483152.0,0,298.31004368316115
10.0,0.0,0.0,0.0,0.0,18.6,0.646,0.0,0.0,2161079.0,1,334.2507406202358
38.3,1233157.0,0.411,0.0,-22.7,41.7,0.753,17.710333333333335,0.378,3205000.0,0,306.36482634069034
58.5,2250000.0,0.0331,0.0,-101.0,28.9,0.15,0.0,0.0124,360000.0,0,334.2219889370301
86.4,11629.0,0.00388,0.0,-68.0,83.4,1.07,1.5252666666666665,0.591,3040719.0,0,316.44625545565617
100.0,2038340.0,0.0392,0.0,-100.0,100.0,0.0401,0.0,0.0231,0.0,0,334.24426696683435
9.82,0.0,0.0,0.0,0.0,15.0,0.813,0.0,0.05,3235403.0,0,332.13255395302195
5.49,554180.0,0.0185,0.0,-29.5,129.0,0.484,0.0,0.0716,15000000.0,0,323.4480600028262
75.0,240960.0,0.0482,0.0,-105.0,133.0,0.074,0.0,0.0961,0.0,0,332.12624783833144
100.0,5599560.0,0.187,0.0,-100.0,100.0,0.216,0.0,0.124,0.0,0,328.628967313239
100.0,0.0,0.0,0.0,-100.0,100.0,0.74,0.0,0.403,0.0,0,324.48741837004394
10.8,0.0,0.0,0.0,-5.11,16.3,0.841,0.0,0.0108,52156856.0,0,300.1499878171927
75.1,29000.0,0.00967,0.0,-71.9,33.3,1.09,1.3110666666666666,0.454,2804383.0,0,320.2468519147953
100.0,1931218.0,0.0743,0.0,-100.0,99.0,0.177,0.0,0.046,4802355.0,0,329.6926120681794
100.0,183840.0,0.046,0.0,-100.0,100.0,0.105,0.0,0.0317,0.0,0,333.876465689467
43.1,302000.0,0.0377,0.0,-30.6,66.7,0.826,0.0,0.11,4881831.0,0,328.6872560029028
100.0,647585.0,0.0175,0.0,-100.0,100.0,0.0232,0.0,0.0138,0.0,0,334.916212584003
15.0,130000.0,0.013,0.0,-9.98,12.8,0.975,14.193430000000001,0.155,11309979.0,0,316.38395468084695
10.9,0.0,0.0,0.0,0.0,11.2,1.19,18.898685714285715,0.291,8187963.0,0,312.6504928085918
75.7,24478461.0,0.612,0.0,-100.0,74.2,0.609,0.0,0.459,0.0,0,311.17306567710705
78.6,310422.0,0.0621,0.0,-100.0,44.7,1.22,15.424,0.453,5742892.0,0,310.1693582756903
25.0,51525.0,0.000991,0.0,-19.4,9.88,0.0617,0.0,0.0159,2610047.0,0,333.40846704329255
19.9,0.0,0.0,0.0,0.0,13.0,0.664,0.0,0.146,49090025.0,0,298.4895291549112
100.0,1155938.0,0.116,0.0,-100.0,100.0,1.02,5.85394,0.244,5243142.0,0,320.1942237514318
7.91,1704900.0,0.142,0.0,0.0,6.77,0.705,0.0,0.0744,10118719.0,0,324.07098931294155
9.89,0.0,0.0,0.0,-37.2,12.9,0.894,2.3187800000000003,0.124,5077956.0,0,327.565199161652
75.0,2017940.0,0.0396,0.0,-100.0,98.0,0.0452,0.0,0.0378,0.0,0,333.8247903194521
37.6,0.0,0.0,0.0,-15.6,70.2,0.433,0.0,0.00124,1074171.0,0,335.0417677556501
34.8,1482000.0,0.212,0.0,-14.6,0.0,0.08,0.0,0.077,1682290.0,0,328.3005012496046
15.4,0.0,0.0,0.0,0.0,15.8,1.05,3.73318,0.127,5186759.0,0,326.8179072839877
59.9,0.0,0.0,0.0,0.0,109.0,1.1,3.9067600000000002,0.1,5159575.0,0,327.7432662050765
41.3,0.0,0.0,0.0,-10.1,38.9,1.05,11.04018,0.383,5506197.0,0,315.89600736003104
100.0,0.0,0.0,0.0,-100.0,100.0,0.097,0.0,0.0285,0.0,0,334.84416615765457
62.8,10547928.0,0.132,0.0,-62.9,101.0,0.303,0.0,0.151,6180000.0,0,324.86974768179016
58.3,500000.0,0.1,0.0,-13.5,218.0,0.897,0.0,0.252,4902412.0,0,324.0072811486458
13.6,1030250.0,0.114,0.0,0.0,25.3,0.988,9.735777777777779,0.161,8372841.0,0,318.56623369059344
54.2,167200.0,0.0209,0.0,0.0,101.0,0.358,0.0,0.102,0.0,0,332.70922719912477
33.3,0.0,0.0,0.0,0.0,140.0,0.0271,0.0,0.00709,0.0,1,335.83685983828695
100.0,1090595.0,0.0341,0.0,-100.0,103.0,0.0865,0.0,0.0535,0.0,0,333.5089933246089
28.7,0.0,0.0,0.0,-25.1,8.83,0.999,7.57466,0.285,5391620.0,0,320.2945343480295
49.9,815767.0,0.0628,0.0,0.0,82.8,0.0584,0.0,0.0159,0.0,0,334.2411962585137
73.2,480450.0,0.0801,0.0,-100.0,47.4,0.228,0.0,0.105,1684097.0,0,329.9201848717193
70.2,0.0,0.0,0.0,0.0,63.0,1.21,21.8724,0.561,3662497.0,0,306.89015589569465
42.8,1316000.0,0.263,0.0,-27.9,50.0,0.972,0.0,0.183,4846611.0,0,322.3497115935048
13.5,147026.0,0.0294,0.0,-49.9,40.0,0.939,0.0,0.101,4346545.0,0,329.3288093880135
10.1,216893.0,0.0434,0.0,-11.6,11.4,0.829,0.0,0.0784,4955855.0,0,329.3114660233333
22.2,532500.0,0.0532,0.0,-10.0,50.0,0.712,0.0,0.131,8369064.0,0,325.47038432726765
12.0,0.0,0.0,0.0,-14.1,14.2,1.16,20.511,0.0613,7138140.0,0,318.8714500207204
100.0,1552997.0,0.518,0.0,-131.0,100.0,2.94,0.0,0.0566,2985500.0,0,322.0579261160702
11.2,687250.0,0.172,0.0,-15.0,19.0,1.02,16.63745,0.0654,4489981.0,1,319.20911136721975
124.0,0.0,0.0,0.0,-182.0,-19.3,0.697,0.0,0.186,0.0,0,329.93059585030994
33.2,0.0,0.0,0.0,-10.2,66.7,0.781,9.352571428571428,0.269,7489743.0,0,318.6267016693496
74.5,72000.0,0.018,0.0,-27.6,66.7,0.818,6.8731,0.394,4151100.0,0,318.2716457628479
100.0,662500.0,0.0331,0.0,-99.4,133.0,0.00756,0.0,0.00717,0.0,0,334.8906960932014
6.94,0.0,0.0,0.0,0.0,11.8,1.1,14.65755,0.0735,6881500.0,0,321.67290993156814
25.0,2071453.0,0.296,0.0,-44.1,34.5,0.902,0.0,0.269,6898594.0,0,317.86536156005144
34.2,3633200.0,0.182,0.0,-22.8,39.0,1.0,12.11982,0.321,21407902.0,0,302.81000704360144
25.0,727800.0,0.104,0.0,-100.0,69.8,0.121,0.0,0.0719,0.0,0,331.57607426917974
100.0,1277000.0,0.426,0.0,-100.0,100.0,0.972,31.80116666666667,0.993,0.0,0,284.1089241233852
25.0,9500.0,0.0019,0.0,0.0,0.0,0.0332,0.0,0.0019,98301.0,1,335.5063153060892
48.3,0.0,0.0,0.0,-100.0,33.3,0.976,0.0,0.403,0.0,0,324.31050199703805
25.0,48000.0,0.00686,0.0,-100.0,100.0,0.0095,0.0,0.00459,142287.0,0,335.2781379609449
50.5,628112.0,0.0314,0.0,-17.3,86.4,0.781,0.0,0.0989,16280273.0,0,321.504409859615
99.9,6026366.0,0.603,0.0,-99.6,40.6,0.707,9.05135,0.516,10904175.0,0,297.781948642795
9.06,0.0,0.0,0.0,-37.4,0.0,0.552,0.0,-0.0472,4687506.0,1,333.6895247661383
15.4,382000.0,0.127,0.0,-11.5,17.4,0.932,0.0,0.1,2629220.0,0,328.70452126155817
0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0,335.6615941331809
2.49,783786.0,0.0196,0.0,0.0,36.7,0.858,0.0,0.0,38000000.0,0,309.7086445119463
8.06,0.0,0.0,0.0,0.0,10.8,0.838,0.31004000000000004,0.0378,4937784.0,0,331.1533372130781
100.0,367997.0,0.0736,0.0,-99.8,55.7,0.206,0.0,0.119,773567.0,0,330.2950792703988
62.4,1018.0,0.000255,0.0,-102.0,6.72,0.327,0.0,0.0,246512.0,0,335.2075860548808
100.0,1542550.0,0.30851,0.0,-100.0,98.04,0.97867925,0.0,0.5023414,4920127.0,0,312.51393840349783
25.0,0.0,0.0,0.0,-10.15,33.34,0.945037143,0.0,0.189887,6694891.0,0,325.9452586377079
13.38,0.0,0.0,4.0,-14.13,11.96,1.1031405,15.197033333333335,0.079541667,3380076.0,1,43.560396409788616
8.06,260000.0,0.013,0.0,-10.0,11.02,0.886928638,0.0,0.038016213,16937278.0,0,322.91746214619883
12.17,0.0,0.0,0.0,0.0,10.0,0.476110896,0.0,0.01495176,13514731.0,0,326.1430543889818
0.0,0.0,0.0,5.0,0.0,38.71,0.016968679,0.0,0.0,0.0,1,0.0
97.55,2433537.0,0.4867074,0.0,-100.0,89.1,0.75644095,0.0,0.4129896,0.0,0,314.8797344689064
73.45,0.0,0.0,4.0,0.0,99.71,0.196202622,0.0,0.016110918,9875996.0,1,48.80755130115604
75.0,0.0,0.0,0.0,0.0,-374.25,0.144661571,0.0,0.096807143,421185.0,0,331.7071530295775
14.05,1526494.0,0.127207833,0.0,0.0,15.91,1.009607,8.234791666666668,0.078108958,12800097.0,0,318.34124151845447
2.72,0.0,0.0,0.0,0.0,0.0,1.0292735,0.0,0.00531665,4991961.0,0,332.1416162615593
169.94,4652500.0,0.1861,0.0,-100.0,172.57,0.77933105,0.0,0.08560837,755676.0,0,329.3897787624237
68.62,0.0,0.0,0.0,0.0,78.18,0.179770167,0.0,0.05,1045629.0,0,333.7797108368183
80.59,0.0,0.0,5.0,0.0,100.16,0.809656475,2.99379,0.2828245,7061294.0,1,0.0
78.64,6925964.0,0.3462982,0.0,-100.0,53.56,0.45783855,0.0,0.258706138,9369199.0,0,315.4052783600996
33.33,343450.0,0.049064286,0.0,-100.0,100.0,0.080936321,0.0,0.039927393,0.0,0,333.5903700706915
100.0,151000.0,0.002435484,0.0,-100.0,89.43,0.037385726,0.0,0.012718948,0.0,0,335.2060032123388
20.05,55000.0,0.01375,0.0,-27.64,89.73,1.148422375,14.852199999999998,0.026245625,4494374.0,0,324.3576987306447
43.6,3799000.0,0.7598,0.0,-103.34,119.33,0.33230755,0.0,0.2089283,0.0,0,315.37370897772274
26.46,308000.0,0.0616,0.0,0.0,50.0,1.15296455,27.21058,0.2934874,6354794.0,0,308.5848742635285
100.0,423541.0,0.070590167,0.0,-100.0,100.0,0.569808417,0.0,0.125,0.0,0,330.8262710277867
100.0,240960.0,0.011474286,0.0,-100.03,100.0,0.014095595,0.0,0.021932762,0.0,0,334.80638415322176
25.05,45000.0,0.015,0.0,-100.0,50.76,0.585197167,10.007933333333334,0.266025333,0.0,0,322.84808001512323
12.12,0.0,0.0,0.0,-10.02,40.43,0.92361045,0.0,0.05810845,4755595.0,0,330.9191005918641
22.84,0.0,0.0,0.0,-25.36,33.23,0.949245938,3.4056999999999995,0.145201,8285598.0,0,324.35623493957723
35.0,467948.0,0.024628842,0.0,-59.97,39.97,0.671341868,0.0,0.069348329,5524846.0,0,329.4694383347982
12.26,0.0,0.0,0.0,0.0,19.65,0.937001114,0.0,0.035376212,30856781.0,0,313.88621337585
9.62,0.0,0.0,0.0,0.0,0.0,0.007249528,0.0,0.0,279835.0,0,335.4725164304782
2.59,0.0,0.0,0.0,-17.46,44.03,0.8920887,0.0,0.28365,4489927.0,0,324.84892181987516
14.75,18065.0,0.002258125,4.0,0.0,54.06,0.686500469,0.0,0.003322906,3213273.0,1,53.49879911391536
41.28,48984.0,0.0097968,0.0,0.0,55.45,0.04589755,0.0,0.01792175,345171.0,0,334.8925758157739
42.71,529982.0,0.176660667,0.0,-9.93,103.64,0.95262275,8.253766666666666,0.2087665,3219689.0,0,320.44992700953776
100.32,0.0,0.0,0.0,-100.0,100.0,0.327305,0.0,0.324160333,0.0,0,326.6677188954865
0.0,20374.0,0.002910571,0.0,0.0,104.08,0.3320695,0.0,0.144523821,4561958.0,0,328.8028366239183
5.79,0.0,0.0,0.0,0.0,11.54,0.89226233,0.0,0.06322,22070757.0,0,319.0311886962752
24.94,0.0,0.0,0.0,-100.0,15.7,0.868734917,0.0,0.177597917,2396516.0,0,328.878016533022
9.48,202000.0,0.0505,0.0,-12.82,10.27,0.89616025,0.0,0.071412813,3869803.0,0,330.09622109780815
45.36,48192.0,0.004016,0.0,0.0,50.05,0.008004104,0.0,1.52e-05,122817.0,0,335.63418450019236
125.0,150000.0,0.05,0.0,-100.0,100.0,0.62739,0.0,0.279630833,0.0,0,326.94351881463615
89.53,0.0,0.0,0.0,-100.04,99.66,0.430158563,0.0,0.595385313,0.0,0,319.16600845183245
0.0,0.0,0.0,0.0,0.0,0.0,0.005760951,0.0,0.002964725,0.0,0,335.57960505685355
110.06,86760.0,0.012394286,0.0,-100.0,100.0,0.020784714,0.0,0.017584607,0.0,0,334.9091360565579
75.0,1155938.0,0.024082042,0.0,-100.0,66.67,0.256209469,0.0,0.018383047,0.0,0,334.575260334426
0.0,5318.0,0.0013295,0.0,0.0,100.0,0.174854938,0.0,0.0745,1575039.0,0,332.77692198783893
18.97,12110782.0,0.6055391,0.0,-30.0,17.11,0.719574438,14.850764999999999,0.170278113,19092928.0,0,299.00080714090694
100.29,1253662.0,0.0626831,0.0,-100.0,66.67,0.408938763,0.0,0.150524663,0.0,0,330.18311367905807
38.59,0.0,0.0,0.0,-20.4,50.55,0.93863635,0.0,0.2,4523922.0,0,327.1479171634919
100.0,1011590.0,0.021523191,0.0,-100.0,100.0,0.088626,0.0,0.026632314,0.0,0,334.48444079129104
30.0,1214612.0,0.173516,0.0,-37.7,15.17,0.541997964,0.0,0.149075536,5549205.0,0,324.4022381928951
69.0,100000.0,0.007142857,5.0,-100.01,51.84,0.112538375,0.0,0.082792964,485634.0,1,0.0
10.39,5109572.0,0.2554786,0.0,0.0,10.47,0.45588025,0.0,0.098664613,10350864.0,0,321.0839803971505
81.8,950020.0,0.105557778,0.0,-100.03,46.23,0.254198778,0.0,0.175222222,0.0,0,328.6263320139934
48.08,250144.0,0.035734857,0.0,0.0,63.88,0.722078286,0.0,0.308345786,0.0,0,326.62076322594106
15.3,0.0,0.0,0.0,-19.5,12.5,0.757,0.0,0.00347,2403888.0,0,333.9171096290051
60.7,293500.0,0.0419,0.0,-62.9,205.0,0.822,15.285257142857143,0.197,3000000.0,0,320.0922957465751
55.0,0.0,0.0,0.0,0.0,45.8,0.845,0.0,0.28,2132188.0,0,326.5990445416061
32.5,0.0,0.0,0.0,-100.0,0.0,0.648,0.0,0.263,0.0,0,328.0938578474336
41.5,4252550.0,0.851,0.0,0.0,19.0,0.238,0.0,0.22,0.0,0,313.36262878516567
76.6,360300.0,0.12,0.0,-64.5,55.0,0.984,3.0450999999999997,0.47,3080827.0,0,316.7201136051561
17.9,336000.0,0.0672,0.0,-7.83,12.0,0.87,0.0,0.144,4794938.0,0,327.16383580290744
0.0,336143.0,0.0672,0.0,-19.0,0.0,0.103,0.0,0.0467,1028772.0,0,332.33463576887715
0.0,0.0,0.0,0.0,0.0,33.3,0.017,0.0,0.0,0.0,0,335.7499196987147
36.3,712320.0,0.142,0.0,0.0,57.5,0.286,0.0,0.0505,964872.0,0,331.05152963255307
102.0,1601666.0,0.0314,0.0,-100.0,133.0,0.115,0.0,0.143,0.0,0,331.165060791289
85.2,3669150.0,0.183,0.0,-100.0,120.0,0.59,0.0,0.551,11796156.0,0,308.97946430607567
-45469.0,3280.0,0.000656,0.0,0.0,40.0,0.0795,0.0,0.0427,841678.0,0,334.0055884990874
74.9,0.0,0.0,0.0,-98.4,98.8,0.25,0.0,0.0514,259795.0,0,334.03686173120894
0.0,500.0,7.14e-05,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0,335.6602294542819
27.5,1055000.0,0.0422,0.0,-18.6,34.7,0.935,0.0,0.104,21826646.0,0,317.26844003114394
26.6,0.0,0.0,4.0,0.0,0.0,0.0191,0.0,0.0,0.0,1,55.661594133180984
32.4,29561000.0,0.591,0.0,-61.3,17.3,0.968,3.079234,0.119,27097583.0,0,301.08948082797133
